path,workspace,filename,file_type,size_bytes,rows,columns,column_names,has_original_timestamp,timestamp_parse_status,timestamp_start,timestamp_end,timestamp_interval_distribution,duplicate_timestamps,missing_timestamps,per_column_missing_ratio,suspected_normalized,contains_original_power_units,contains_missing_mask,contains_isolation_forest,is_sliding_window_array,maps_to_original_timestamps,source_references,in_git_master,lineage_level,notes
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_discrete_viability\artifacts\iTransformer_Qcells_44\test_H144.npz,PVforecast16,test_H144.npz,npz,1650368,3019,"{""daylight_mask"": [3019, 144], ""labels"": [3019, 144], ""predictions"": [3019, 144], ""target_start"": [3019]}","[""predictions"", ""labels"", ""daylight_mask"", ""target_start""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""daylight_mask"": ""UNKNOWN"", ""labels"": 0.0, ""predictions"": 0.0, ""target_start"": ""UNKNOWN""}",UNKNOWN,UNKNOWN,YES,NO,NO,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_cross_technology_screen\\run_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\benchmark.py""]",NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_discrete_viability\artifacts\iTransformer_Sanyo_42\test_H144.npz,PVforecast16,test_H144.npz,npz,2278331,4177,"{""daylight_mask"": [4177, 144], ""labels"": [4177, 144], ""predictions"": [4177, 144], ""target_start"": [4177]}","[""predictions"", ""labels"", ""daylight_mask"", ""target_start""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""daylight_mask"": ""UNKNOWN"", ""labels"": 0.0, ""predictions"": 0.0, ""target_start"": ""UNKNOWN""}",UNKNOWN,UNKNOWN,YES,NO,NO,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_cross_technology_screen\\run_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\benchmark.py""]",NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_discrete_viability\artifacts\iTransformer_Sanyo_43\test_H144.npz,PVforecast16,test_H144.npz,npz,2274118,4177,"{""daylight_mask"": [4177, 144], ""labels"": [4177, 144], ""predictions"": [4177, 144], ""target_start"": [4177]}","[""predictions"", ""labels"", ""daylight_mask"", ""target_start""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""daylight_mask"": ""UNKNOWN"", ""labels"": 0.0, ""predictions"": 0.0, ""target_start"": ""UNKNOWN""}",UNKNOWN,UNKNOWN,YES,NO,NO,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_cross_technology_screen\\run_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\benchmark.py""]",NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_discrete_viability\artifacts\iTransformer_Sanyo_44\test_H144.npz,PVforecast16,test_H144.npz,npz,2267968,4177,"{""daylight_mask"": [4177, 144], ""labels"": [4177, 144], ""predictions"": [4177, 144], ""target_start"": [4177]}","[""predictions"", ""labels"", ""daylight_mask"", ""target_start""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""daylight_mask"": ""UNKNOWN"", ""labels"": 0.0, ""predictions"": 0.0, ""target_start"": ""UNKNOWN""}",UNKNOWN,UNKNOWN,YES,NO,NO,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_cross_technology_screen\\run_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\benchmark.py""]",NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_discrete_viability\artifacts\ModernTCN_Hanwha_42\test_H144.npz,PVforecast16,test_H144.npz,npz,2466623,4535,"{""daylight_mask"": [4535, 144], ""labels"": [4535, 144], ""predictions"": [4535, 144], ""target_start"": [4535]}","[""predictions"", ""labels"", ""daylight_mask"", ""target_start""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""daylight_mask"": ""UNKNOWN"", ""labels"": 0.0, ""predictions"": 0.0, ""target_start"": ""UNKNOWN""}",UNKNOWN,UNKNOWN,YES,NO,NO,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_cross_technology_screen\\run_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\benchmark.py""]",NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_discrete_viability\artifacts\ModernTCN_Hanwha_43\test_H144.npz,PVforecast16,test_H144.npz,npz,2469446,4535,"{""daylight_mask"": [4535, 144], ""labels"": [4535, 144], ""predictions"": [4535, 144], ""target_start"": [4535]}","[""predictions"", ""labels"", ""daylight_mask"", ""target_start""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""daylight_mask"": ""UNKNOWN"", ""labels"": 0.0, ""predictions"": 0.0, ""target_start"": ""UNKNOWN""}",UNKNOWN,UNKNOWN,YES,NO,NO,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_cross_technology_screen\\run_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\benchmark.py""]",NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_discrete_viability\artifacts\ModernTCN_Hanwha_44\test_H144.npz,PVforecast16,test_H144.npz,npz,2473186,4535,"{""daylight_mask"": [4535, 144], ""labels"": [4535, 144], ""predictions"": [4535, 144], ""target_start"": [4535]}","[""predictions"", ""labels"", ""daylight_mask"", ""target_start""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""daylight_mask"": ""UNKNOWN"", ""labels"": 0.0, ""predictions"": 0.0, ""target_start"": ""UNKNOWN""}",UNKNOWN,UNKNOWN,YES,NO,NO,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_cross_technology_screen\\run_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\benchmark.py""]",NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_discrete_viability\artifacts\ModernTCN_Qcells_42\test_H144.npz,PVforecast16,test_H144.npz,npz,1658139,3019,"{""daylight_mask"": [3019, 144], ""labels"": [3019, 144], ""predictions"": [3019, 144], ""target_start"": [3019]}","[""predictions"", ""labels"", ""daylight_mask"", ""target_start""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""daylight_mask"": ""UNKNOWN"", ""labels"": 0.0, ""predictions"": 0.0, ""target_start"": ""UNKNOWN""}",UNKNOWN,UNKNOWN,YES,NO,NO,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_cross_technology_screen\\run_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\benchmark.py""]",NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_discrete_viability\artifacts\ModernTCN_Qcells_43\test_H144.npz,PVforecast16,test_H144.npz,npz,1654469,3019,"{""daylight_mask"": [3019, 144], ""labels"": [3019, 144], ""predictions"": [3019, 144], ""target_start"": [3019]}","[""predictions"", ""labels"", ""daylight_mask"", ""target_start""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""daylight_mask"": ""UNKNOWN"", ""labels"": 0.0, ""predictions"": 0.0, ""target_start"": ""UNKNOWN""}",UNKNOWN,UNKNOWN,YES,NO,NO,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_cross_technology_screen\\run_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\benchmark.py""]",NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_discrete_viability\artifacts\ModernTCN_Qcells_44\test_H144.npz,PVforecast16,test_H144.npz,npz,1655570,3019,"{""daylight_mask"": [3019, 144], ""labels"": [3019, 144], ""predictions"": [3019, 144], ""target_start"": [3019]}","[""predictions"", ""labels"", ""daylight_mask"", ""target_start""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""daylight_mask"": ""UNKNOWN"", ""labels"": 0.0, ""predictions"": 0.0, ""target_start"": ""UNKNOWN""}",UNKNOWN,UNKNOWN,YES,NO,NO,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_cross_technology_screen\\run_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\benchmark.py""]",NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_discrete_viability\artifacts\ModernTCN_Sanyo_42\test_H144.npz,PVforecast16,test_H144.npz,npz,2274090,4177,"{""daylight_mask"": [4177, 144], ""labels"": [4177, 144], ""predictions"": [4177, 144], ""target_start"": [4177]}","[""predictions"", ""labels"", ""daylight_mask"", ""target_start""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""daylight_mask"": ""UNKNOWN"", ""labels"": 0.0, ""predictions"": 0.0, ""target_start"": ""UNKNOWN""}",UNKNOWN,UNKNOWN,YES,NO,NO,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_cross_technology_screen\\run_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\benchmark.py""]",NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_discrete_viability\artifacts\ModernTCN_Sanyo_43\test_H144.npz,PVforecast16,test_H144.npz,npz,2265970,4177,"{""daylight_mask"": [4177, 144], ""labels"": [4177, 144], ""predictions"": [4177, 144], ""target_start"": [4177]}","[""predictions"", ""labels"", ""daylight_mask"", ""target_start""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""daylight_mask"": ""UNKNOWN"", ""labels"": 0.0, ""predictions"": 0.0, ""target_start"": ""UNKNOWN""}",UNKNOWN,UNKNOWN,YES,NO,NO,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_cross_technology_screen\\run_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\benchmark.py""]",NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_discrete_viability\artifacts\ModernTCN_Sanyo_44\test_H144.npz,PVforecast16,test_H144.npz,npz,2273034,4177,"{""daylight_mask"": [4177, 144], ""labels"": [4177, 144], ""predictions"": [4177, 144], ""target_start"": [4177]}","[""predictions"", ""labels"", ""daylight_mask"", ""target_start""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""daylight_mask"": ""UNKNOWN"", ""labels"": 0.0, ""predictions"": 0.0, ""target_start"": ""UNKNOWN""}",UNKNOWN,UNKNOWN,YES,NO,NO,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_cross_technology_screen\\run_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\benchmark.py""]",NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_discrete_viability\artifacts\PatchTST_Hanwha_42\test_H144.npz,PVforecast16,test_H144.npz,npz,2466564,4535,"{""daylight_mask"": [4535, 144], ""labels"": [4535, 144], ""predictions"": [4535, 144], ""target_start"": [4535]}","[""predictions"", ""labels"", ""daylight_mask"", ""target_start""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""daylight_mask"": ""UNKNOWN"", ""labels"": 0.0, ""predictions"": 0.0, ""target_start"": ""UNKNOWN""}",UNKNOWN,UNKNOWN,YES,NO,NO,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_cross_technology_screen\\run_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\benchmark.py""]",NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_discrete_viability\artifacts\PatchTST_Hanwha_43\test_H144.npz,PVforecast16,test_H144.npz,npz,2477013,4535,"{""daylight_mask"": [4535, 144], ""labels"": [4535, 144], ""predictions"": [4535, 144], ""target_start"": [4535]}","[""predictions"", ""labels"", ""daylight_mask"", ""target_start""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""daylight_mask"": ""UNKNOWN"", ""labels"": 0.0, ""predictions"": 0.0, ""target_start"": ""UNKNOWN""}",UNKNOWN,UNKNOWN,YES,NO,NO,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_cross_technology_screen\\run_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\benchmark.py""]",NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_discrete_viability\artifacts\PatchTST_Hanwha_44\test_H144.npz,PVforecast16,test_H144.npz,npz,2478780,4535,"{""daylight_mask"": [4535, 144], ""labels"": [4535, 144], ""predictions"": [4535, 144], ""target_start"": [4535]}","[""predictions"", ""labels"", ""daylight_mask"", ""target_start""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""daylight_mask"": ""UNKNOWN"", ""labels"": 0.0, ""predictions"": 0.0, ""target_start"": ""UNKNOWN""}",UNKNOWN,UNKNOWN,YES,NO,NO,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_cross_technology_screen\\run_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\benchmark.py""]",NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_discrete_viability\artifacts\PatchTST_Qcells_42\test_H144.npz,PVforecast16,test_H144.npz,npz,1656704,3019,"{""daylight_mask"": [3019, 144], ""labels"": [3019, 144], ""predictions"": [3019, 144], ""target_start"": [3019]}","[""predictions"", ""labels"", ""daylight_mask"", ""target_start""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""daylight_mask"": ""UNKNOWN"", ""labels"": 0.0, ""predictions"": 0.0, ""target_start"": ""UNKNOWN""}",UNKNOWN,UNKNOWN,YES,NO,NO,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_cross_technology_screen\\run_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\benchmark.py""]",NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_discrete_viability\artifacts\PatchTST_Qcells_43\test_H144.npz,PVforecast16,test_H144.npz,npz,1653820,3019,"{""daylight_mask"": [3019, 144], ""labels"": [3019, 144], ""predictions"": [3019, 144], ""target_start"": [3019]}","[""predictions"", ""labels"", ""daylight_mask"", ""target_start""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""daylight_mask"": ""UNKNOWN"", ""labels"": 0.0, ""predictions"": 0.0, ""target_start"": ""UNKNOWN""}",UNKNOWN,UNKNOWN,YES,NO,NO,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_cross_technology_screen\\run_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\benchmark.py""]",NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_discrete_viability\artifacts\PatchTST_Qcells_44\test_H144.npz,PVforecast16,test_H144.npz,npz,1655597,3019,"{""daylight_mask"": [3019, 144], ""labels"": [3019, 144], ""predictions"": [3019, 144], ""target_start"": [3019]}","[""predictions"", ""labels"", ""daylight_mask"", ""target_start""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""daylight_mask"": ""UNKNOWN"", ""labels"": 0.0, ""predictions"": 0.0, ""target_start"": ""UNKNOWN""}",UNKNOWN,UNKNOWN,YES,NO,NO,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_cross_technology_screen\\run_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\benchmark.py""]",NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_discrete_viability\artifacts\PatchTST_Sanyo_42\test_H144.npz,PVforecast16,test_H144.npz,npz,2276863,4177,"{""daylight_mask"": [4177, 144], ""labels"": [4177, 144], ""predictions"": [4177, 144], ""target_start"": [4177]}","[""predictions"", ""labels"", ""daylight_mask"", ""target_start""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""daylight_mask"": ""UNKNOWN"", ""labels"": 0.0, ""predictions"": 0.0, ""target_start"": ""UNKNOWN""}",UNKNOWN,UNKNOWN,YES,NO,NO,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_cross_technology_screen\\run_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\benchmark.py""]",NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_discrete_viability\artifacts\PatchTST_Sanyo_43\test_H144.npz,PVforecast16,test_H144.npz,npz,2276284,4177,"{""daylight_mask"": [4177, 144], ""labels"": [4177, 144], ""predictions"": [4177, 144], ""target_start"": [4177]}","[""predictions"", ""labels"", ""daylight_mask"", ""target_start""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""daylight_mask"": ""UNKNOWN"", ""labels"": 0.0, ""predictions"": 0.0, ""target_start"": ""UNKNOWN""}",UNKNOWN,UNKNOWN,YES,NO,NO,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_cross_technology_screen\\run_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\benchmark.py""]",NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_discrete_viability\artifacts\PatchTST_Sanyo_44\test_H144.npz,PVforecast16,test_H144.npz,npz,2281869,4177,"{""daylight_mask"": [4177, 144], ""labels"": [4177, 144], ""predictions"": [4177, 144], ""target_start"": [4177]}","[""predictions"", ""labels"", ""daylight_mask"", ""target_start""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""daylight_mask"": ""UNKNOWN"", ""labels"": 0.0, ""predictions"": 0.0, ""target_start"": ""UNKNOWN""}",UNKNOWN,UNKNOWN,YES,NO,NO,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_cross_technology_screen\\run_experiment.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\benchmark.py""]",NO,PREDICTION,Array metadata and contents inspected directly; no timestamp was synthesized.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_discrete_viability\benchmark_mean_sd.csv,PVforecast16,benchmark_mean_sd.csv,csv,20411,96,13,"[""dataset"", ""model"", ""scope"", ""horizon"", ""parameters"", ""rmse_mean"", ""rmse_sd"", ""mae_mean"", ""mae_sd"", ""r2_mean"", ""r2_sd"", ""nrmse_mean"", ""nrmse_sd""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""dataset"": 0.0, ""horizon"": 0.0, ""mae_mean"": 0.0, ""mae_sd"": 0.0, ""model"": 0.0, ""nrmse_mean"": 0.0, ""nrmse_sd"": 0.0, ""parameters"": 0.0, ""r2_mean"": 0.0, ""r2_sd"": 0.0, ""rmse_mean"": 0.0, ""rmse_sd"": 0.0, ""scope"": 0.0}",NO,NO,NO,NO,YES,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\summarize.py""]",YES,WINDOWED,Window/prediction-oriented fields detected from content.
C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_discrete_viability\benchmark_per_seed.csv,PVforecast16,benchmark_per_seed.csv,csv,79375,288,19,"[""evaluated_targets"", ""rmse"", ""mae"", ""r2"", ""nrmse"", ""horizon"", ""scope"", ""prefix_source"", ""run_id"", ""dataset"", ""model"", ""seed"", ""parameter_count"", ""actual_epochs"", ""best_epoch"", ""best_validation_mse"", ""training_seconds"", ""numerically_finite"", ""prediction_file""]",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"{""actual_epochs"": 0.0, ""best_epoch"": 0.0, ""best_validation_mse"": 0.0, ""dataset"": 0.0, ""evaluated_targets"": 0.0, ""horizon"": 0.0, ""mae"": 0.0, ""model"": 0.0, ""nrmse"": 0.0, ""numerically_finite"": 0.0, ""parameter_count"": 0.0, ""prediction_file"": 0.0, ""prefix_source"": 0.0, ""r2"": 0.0, ""rmse"": 0.0, ""run_id"": 0.0, ""scope"": 0.0, ""seed"": 0.0, ""training_seconds"": 0.0}",NO,NO,NO,NO,YES,UNKNOWN,"[""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\benchmark.py"", ""C:\\Users\\Zhujiangkun-Yohkoh\\Desktop\\光伏项目_最新\\PVforecast16\\GFNODE_experiments\\asoc_discrete_viability\\summarize.py""]",YES,WINDOWED,Window/prediction-oriented fields detected from content.
